Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Segment
0,54,1,1,3.7,0,161.8,73,88.0,13.65,13.7,Low Value/Low Interaction Users
0,112,1,1,3.11,1,198.8,122,86.1,11.93,11.5,Low Value/Low Interaction Users
0,122,1,1,3.78,1,147.8,85,75.8,7.37,14.0,Low Value/Low Interaction Users
1,101,1,1,2.38,1,123.7,125,59.8,8.63,8.8,Low Value/Low Interaction Users
0,64,1,1,2.05,1,200.4,80,66.5,6.56,7.6,Low Value/Low Interaction Users
0,68,1,1,2.59,2,122.9,93,66.9,11.68,9.6,Low Value/Low Interaction Users
1,108,1,1,2.46,6,209.5,108,69.6,5.48,9.1,Low Value/Low Interaction Users
0,130,1,1,2.92,2,152.9,87,74.2,10.66,10.8,Low Value/Low Interaction Users
0,139,1,1,2.24,0,138.3,96,53.4,4.03,8.3,Low Value/Low Interaction Users
0,99,0,1,2.27,0,126.8,94,69.7,14.68,8.4,Low Value/Low Interaction Users
1,77,1,1,4.13,5,143.0,101,84.3,10.61,15.3,Low Value/Low Interaction Users
1,92,1,1,1.73,1,201.3,130,69.3,10.19,6.4,Low Value/Low Interaction Users
1,139,0,1,3.62,1,203.5,82,88.2,10.02,13.4,Low Value/Low Interaction Users
0,183,1,1,2.35,2,86.5,119,62.5,14.26,8.7,Low Value/Low Interaction Users
0,38,1,1,4.1,2,115.4,98,75.0,8.31,15.2,Low Value/Low Interaction Users
0,55,1,1,2.32,2,105.3,82,58.2,9.87,8.6,Low Value/Low Interaction Users
0,101,1,1,2.7,2,238.0,88,86.0,10.48,10.0,Low Value/Low Interaction Users
0,120,1,1,4.21,0,128.1,99,85.1,12.39,15.6,Low Value/Low Interaction Users
0,183,1,1,2.75,1,171.2,104,73.5,9.68,10.2,Low Value/Low Interaction Users
0,112,1,1,2.78,1,286.6,79,103.8,15.77,10.3,Low Value/Low Interaction Users
1,105,1,1,2.24,4,109.6,108,62.4,12.47,8.3,Low Value/Low Interaction Users
0,111,1,1,3.27,1,193.1,104,75.7,5.58,12.1,Low Value/Low Interaction Users
0,121,1,1,2.62,5,263.1,70,95.2,13.97,9.7,Low Value/Low Interaction Users
0,134,1,1,2.7,1,214.4,93,82.0,10.59,10.0,Low Value/Low Interaction Users
0,130,1,1,3.29,1,174.5,120,81.9,10.88,12.2,Low Value/Low Interaction Users
0,163,1,1,2.38,1,224.0,126,81.8,11.68,8.8,Low Value/Low Interaction Users
0,146,1,1,2.73,2,180.7,82,73.3,8.69,10.1,Low Value/Low Interaction Users
0,83,1,1,2.84,0,107.9,90,59.4,7.02,10.5,Low Value/Low Interaction Users
0,95,1,1,2.0,0,160.3,87,65.0,10.12,7.4,Low Value/Low Interaction Users
0,66,1,1,2.3,0,141.7,87,70.0,13.42,8.5,Low Value/Low Interaction Users
0,80,1,1,2.51,0,196.4,115,72.1,7.52,9.3,Low Value/Low Interaction Users
0,123,1,1,3.56,1,305.2,80,101.6,7.83,13.2,Low Value/Low Interaction Users
1,116,0,1,3.16,3,162.3,91,83.6,13.97,11.7,Low Value/Low Interaction Users
0,67,1,1,3.48,2,186.2,117,91.8,14.34,12.9,Low Value/Low Interaction Users
0,141,1,1,3.32,0,116.9,127,77.2,13.83,12.3,Low Value/Low Interaction Users
0,79,1,1,3.24,1,236.7,95,95.4,13.18,12.0,Low Value/Low Interaction Users
0,148,1,1,2.19,1,262.9,135,79.9,7.48,8.1,Low Value/Low Interaction Users
0,143,1,1,2.11,1,141.8,116,60.1,8.37,7.8,Low Value/Low Interaction Users
0,121,1,1,2.59,1,215.5,95,83.9,12.09,9.6,Low Value/Low Interaction Users
0,117,1,1,2.35,2,205.7,98,70.5,6.81,8.7,Low Value/Low Interaction Users
0,62,1,1,2.75,0,137.3,95,66.5,9.21,10.2,Low Value/Low Interaction Users
0,127,1,1,3.29,2,129.7,115,68.9,8.04,12.2,Low Value/Low Interaction Users
0,123,1,1,2.11,1,124.7,105,64.1,12.52,7.8,Low Value/Low Interaction Users
1,138,0,1,2.89,3,211.2,117,91.9,15.63,10.7,Low Value/Low Interaction Users
0,90,1,1,3.48,1,71.2,82,62.8,9.08,12.9,Low Value/Low Interaction Users
0,120,1,1,1.86,1,215.8,123,79.6,14.26,6.9,Low Value/Low Interaction Users
0,117,1,1,3.21,1,153.2,112,81.1,13.17,11.9,Low Value/Low Interaction Users
0,115,1,1,3.11,1,222.6,81,86.1,9.52,11.5,Low Value/Low Interaction Users
0,143,1,1,2.08,1,141.4,130,60.8,9.32,7.7,Low Value/Low Interaction Users
0,64,1,1,2.3,1,118.4,100,56.0,7.21,8.5,Low Value/Low Interaction Users
0,57,1,1,3.0,2,193.4,105,83.0,11.58,11.1,Low Value/Low Interaction Users
0,53,1,1,3.24,2,167.3,99,77.4,9.74,12.0,Low Value/Low Interaction Users
0,129,1,1,2.51,3,177.3,95,74.1,10.59,9.3,Low Value/Low Interaction Users
0,85,1,1,3.11,1,173.1,107,82.1,12.36,11.5,Low Value/Low Interaction Users
0,78,1,1,1.73,2,281.2,93,80.3,8.91,6.4,Low Value/Low Interaction Users
0,147,1,1,3.81,2,243.4,126,103.1,13.69,14.1,Low Value/Low Interaction Users
0,81,1,1,1.81,4,168.3,124,70.1,13.55,6.7,Low Value/Low Interaction Users
0,116,1,1,2.89,1,232.9,90,81.9,7.61,10.7,Low Value/Low Interaction Users
0,165,1,1,4.32,0,111.6,140,81.2,10.67,16.0,Low Value/Low Interaction Users
0,116,0,1,1.86,1,175.5,137,66.6,10.53,6.9,Low Value/Low Interaction Users
1,147,0,1,3.0,3,157.5,109,73.0,9.48,11.1,Low Value/Low Interaction Users
0,84,1,1,2.03,4,207.5,138,73.3,10.05,7.5,Low Value/Low Interaction Users
0,86,1,1,3.13,4,144.8,105,74.3,10.31,11.6,Low Value/Low Interaction Users
0,90,1,1,3.4,2,156.7,51,81.0,11.83,12.6,Low Value/Low Interaction Users
1,141,1,1,1.81,1,322.4,92,97.1,14.16,6.7,Low Value/Low Interaction Users
0,163,1,1,3.35,2,215.1,91,82.5,6.95,12.4,Low Value/Low Interaction Users
0,89,1,1,3.19,1,174.4,108,78.9,9.84,11.8,Low Value/Low Interaction Users
0,63,1,1,3.29,1,184.2,111,90.9,15.63,12.2,Low Value/Low Interaction Users
0,105,1,1,2.92,3,274.7,99,93.2,9.68,10.8,Low Value/Low Interaction Users
0,68,0,1,3.05,1,142.0,140,75.5,12.08,11.3,Low Value/Low Interaction Users
0,63,0,1,2.7,1,151.5,99,66.0,7.39,10.0,Low Value/Low Interaction Users
0,131,1,1,3.43,1,170.8,145,84.3,11.84,12.7,Low Value/Low Interaction Users
0,155,1,1,3.35,1,61.6,103,66.5,12.76,12.4,Low Value/Low Interaction Users
1,188,0,1,3.89,1,198.8,115,86.9,8.33,14.4,Low Value/Low Interaction Users
0,136,1,1,2.7,3,187.7,84,78.0,11.05,10.0,Low Value/Low Interaction Users
0,155,1,1,2.32,0,195.9,91,75.2,10.7,8.6,Low Value/Low Interaction Users
0,116,1,1,2.43,2,221.0,108,75.3,7.55,9.0,Low Value/Low Interaction Users
0,122,1,1,2.08,2,166.0,62,69.8,11.7,7.7,Low Value/Low Interaction Users
0,92,1,1,2.7,2,152.0,95,77.0,13.75,10.0,Low Value/Low Interaction Users
1,125,0,1,4.59,1,260.8,81,104.9,8.19,17.0,Low Value/Low Interaction Users
0,134,1,1,3.21,0,162.0,82,88.1,16.24,11.9,Low Value/Low Interaction Users
0,152,1,1,2.13,1,214.6,108,66.3,4.83,7.9,Low Value/Low Interaction Users
0,193,1,1,3.16,0,71.2,58,54.6,6.24,11.7,Low Value/Low Interaction Users
0,116,1,1,1.62,2,183.6,138,65.2,10.19,6.0,Low Value/Low Interaction Users
0,189,1,1,4.16,1,155.2,116,84.6,9.78,15.4,Low Value/Low Interaction Users
0,97,1,1,1.65,1,283.1,93,80.5,9.27,6.1,Low Value/Low Interaction Users
0,137,1,1,3.27,2,186.5,94,79.7,8.9,12.1,Low Value/Low Interaction Users
0,119,1,1,2.7,1,178.1,110,76.0,10.64,10.0,Low Value/Low Interaction Users
0,101,1,1,3.51,2,114.1,95,69.1,8.08,13.0,Low Value/Low Interaction Users
0,156,1,1,4.0,1,192.3,137,90.0,10.0,14.8,Low Value/Low Interaction Users
0,145,0,1,3.0,1,175.3,107,73.0,7.67,11.1,Low Value/Low Interaction Users
1,90,0,1,3.59,0,169.0,104,80.9,9.44,13.3,Low Value/Low Interaction Users
0,101,1,1,2.92,0,160.1,116,75.2,10.5,10.8,Low Value/Low Interaction Users
0,145,1,1,2.89,2,216.0,94,84.9,11.26,10.7,Low Value/Low Interaction Users
1,61,1,1,2.75,2,105.0,78,61.5,9.03,10.2,Low Value/Low Interaction Users
0,55,1,1,2.19,3,139.3,101,60.9,8.92,8.1,Low Value/Low Interaction Users
0,96,1,1,3.05,1,183.1,88,74.5,7.37,11.3,Low Value/Low Interaction Users
0,116,1,1,2.21,3,155.7,104,65.1,9.27,8.2,Low Value/Low Interaction Users
0,123,1,1,4.02,2,245.0,88,105.2,13.25,14.9,Low Value/Low Interaction Users
0,106,1,1,2.21,3,88.5,100,65.1,16.24,8.2,Low Value/Low Interaction Users
0,121,1,1,3.24,1,116.0,85,65.4,7.51,12.0,Low Value/Low Interaction Users
0,67,1,1,3.56,1,175.2,68,82.6,9.96,13.2,Low Value/Low Interaction Users
1,134,1,1,1.65,2,247.2,105,78.5,11.28,6.1,Low Value/Low Interaction Users
1,62,0,1,3.56,0,218.4,93,93.6,11.84,13.2,Low Value/Low Interaction Users
0,120,1,1,2.43,1,227.5,81,83.3,11.75,9.0,Low Value/Low Interaction Users
0,130,1,1,2.0,0,185.0,117,73.0,12.48,7.4,Low Value/Low Interaction Users
0,79,1,1,2.46,1,167.9,114,74.6,12.19,9.1,Low Value/Low Interaction Users
1,109,1,1,2.43,6,111.2,90,66.3,13.18,9.0,Low Value/Low Interaction Users
0,47,1,1,2.08,2,165.0,89,59.8,6.37,7.7,Low Value/Low Interaction Users
0,59,1,1,2.46,0,127.4,110,55.6,5.17,9.1,Low Value/Low Interaction Users
0,107,1,1,3.89,2,283.4,104,106.9,11.21,14.4,Low Value/Low Interaction Users
0,166,0,1,3.08,1,175.8,126,82.8,12.68,11.4,Low Value/Low Interaction Users
0,114,1,1,3.13,1,129.0,77,78.3,14.5,11.6,Low Value/Low Interaction Users
0,90,1,1,3.0,0,193.3,66,86.0,13.17,11.1,Low Value/Low Interaction Users
0,82,1,1,2.97,2,137.8,95,73.7,11.78,11.0,Low Value/Low Interaction Users
0,120,1,1,1.94,2,221.9,114,79.4,12.74,7.2,Low Value/Low Interaction Users
0,74,1,1,3.56,4,154.1,122,78.6,9.77,13.2,Low Value/Low Interaction Users
0,130,1,1,3.4,1,257.2,108,97.0,11.22,12.6,Low Value/Low Interaction Users
0,96,1,1,2.81,3,183.3,115,77.1,10.07,10.4,Low Value/Low Interaction Users
0,178,1,1,2.84,2,175.4,88,74.4,9.5,10.5,Low Value/Low Interaction Users
0,108,1,1,2.92,0,171.6,110,70.2,6.81,10.8,Low Value/Low Interaction Users
0,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4,Low Value/Low Interaction Users
0,119,0,1,3.29,0,173.0,101,80.9,10.47,12.2,Low Value/Low Interaction Users
0,105,1,1,2.35,2,147.0,112,65.5,9.87,8.7,Low Value/Low Interaction Users
0,141,1,1,2.0,1,308.0,123,94.0,12.39,7.4,Low Value/Low Interaction Users
0,75,1,1,3.54,4,210.3,90,92.4,12.09,13.1,Low Value/Low Interaction Users
0,126,1,1,3.27,0,58.9,125,68.7,15.28,12.1,Low Value/Low Interaction Users
1,97,1,1,2.32,2,90.0,87,62.2,13.82,8.6,Low Value/Low Interaction Users
0,105,1,1,2.4,1,186.9,114,78.0,12.82,8.9,Low Value/Low Interaction Users
0,123,1,1,1.78,3,212.3,77,75.8,12.58,6.6,Low Value/Low Interaction Users
0,185,1,1,2.59,0,157.3,123,74.9,12.89,9.6,Low Value/Low Interaction Users
0,1,1,1,2.7,1,146.6,68,67.0,8.64,10.0,Low Value/Low Interaction Users
0,91,1,1,1.67,1,146.1,98,65.7,13.87,6.2,Low Value/Low Interaction Users
0,134,1,1,3.0,2,208.8,130,77.0,6.65,11.1,Low Value/Low Interaction Users
0,148,1,1,2.94,1,77.6,141,60.4,10.35,10.9,Low Value/Low Interaction Users
0,103,1,1,3.19,1,138.8,80,67.9,7.1,11.8,Low Value/Low Interaction Users
0,150,1,1,1.94,0,209.8,112,68.4,7.75,7.2,Low Value/Low Interaction Users
0,134,1,1,4.48,0,80.3,94,75.8,10.0,16.6,Low Value/Low Interaction Users
1,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3,Low Value/Low Interaction Users
0,61,1,1,2.7,2,252.4,106,86.0,9.39,10.0,Low Value/Low Interaction Users
0,97,1,1,1.81,5,183.4,94,73.1,13.46,6.7,Low Value/Low Interaction Users
0,65,1,1,3.38,4,208.8,119,81.8,7.11,12.5,Low Value/Low Interaction Users
0,125,1,1,2.75,1,120.5,104,67.5,11.39,10.2,Low Value/Low Interaction Users
0,96,1,1,3.62,0,108.6,90,72.2,10.32,13.4,Low Value/Low Interaction Users
0,112,1,1,3.11,4,225.2,89,92.1,12.84,11.5,Low Value/Low Interaction Users
0,137,1,1,2.11,0,175.3,96,72.1,12.07,7.8,Low Value/Low Interaction Users
0,55,1,1,1.97,1,207.7,91,72.7,9.99,7.3,Low Value/Low Interaction Users
1,98,1,1,2.16,6,168.0,81,64.6,8.16,8.0,Low Value/Low Interaction Users
0,113,1,1,3.13,0,183.8,102,78.3,9.17,11.6,Low Value/Low Interaction Users
0,149,1,1,2.75,0,147.8,132,76.5,13.84,10.2,Low Value/Low Interaction Users
1,147,1,1,2.73,2,197.3,134,73.3,7.06,10.1,Low Value/Low Interaction Users
0,89,1,1,2.84,2,188.0,105,73.4,7.57,10.5,Low Value/Low Interaction Users
0,47,1,1,2.24,1,172.9,109,64.4,6.88,8.3,Low Value/Low Interaction Users
0,182,1,1,3.13,1,128.1,104,65.3,7.17,11.6,Low Value/Low Interaction Users
0,69,1,1,3.56,2,194.9,63,85.6,9.58,13.2,Low Value/Low Interaction Users
0,113,1,1,3.59,1,44.9,63,55.9,6.71,13.3,Low Value/Low Interaction Users
0,87,1,1,2.11,0,262.8,114,85.1,10.79,7.8,Low Value/Low Interaction Users
0,32,1,1,3.51,0,232.8,97,91.1,9.18,13.0,Low Value/Low Interaction Users
0,133,1,1,1.81,5,239.9,107,81.1,12.69,6.7,Low Value/Low Interaction Users
0,103,1,1,2.86,1,153.5,78,75.6,12.1,10.6,Low Value/Low Interaction Users
0,132,1,1,1.92,2,113.2,96,62.2,13.5,7.1,Low Value/Low Interaction Users
0,127,1,1,2.65,1,182.0,80,76.5,10.81,9.8,Low Value/Low Interaction Users
1,103,1,1,3.75,4,110.5,101,74.5,10.42,13.9,Low Value/Low Interaction Users
0,123,1,1,4.21,2,197.6,105,83.1,4.0,15.6,Low Value/Low Interaction Users
0,78,1,1,2.92,6,210.3,116,82.2,9.61,10.8,Low Value/Low Interaction Users
0,101,1,1,2.54,4,220.3,96,87.4,14.29,9.4,Low Value/Low Interaction Users
0,67,1,1,2.48,0,161.7,114,70.8,10.38,9.2,Low Value/Low Interaction Users
0,75,1,1,3.02,1,248.9,93,87.2,8.54,11.2,Low Value/Low Interaction Users
0,116,1,1,3.19,2,118.0,103,66.9,8.36,11.8,Low Value/Low Interaction Users
0,114,1,1,3.51,0,222.8,98,89.1,9.03,13.0,Low Value/Low Interaction Users
0,63,1,1,3.29,1,190.0,137,75.9,5.83,12.2,Low Value/Low Interaction Users
0,122,1,1,2.27,3,195.4,83,79.7,13.41,8.4,Low Value/Low Interaction Users
0,78,1,1,2.57,2,160.6,85,72.7,11.16,9.5,Low Value/Low Interaction Users
0,148,1,1,2.67,1,158.7,91,67.7,8.03,9.9,Low Value/Low Interaction Users
0,84,1,1,2.0,2,193.0,106,66.0,7.68,7.4,Low Value/Low Interaction Users
0,102,1,1,3.86,0,214.7,86,102.6,15.72,14.3,Low Value/Low Interaction Users
0,100,1,1,2.4,1,213.6,127,76.0,8.8,8.9,Low Value/Low Interaction Users
0,70,1,1,2.54,3,143.4,72,64.4,8.5,9.4,Low Value/Low Interaction Users
0,181,1,1,2.86,1,190.3,93,82.6,12.45,10.6,Low Value/Low Interaction Users
0,118,1,1,2.65,3,294.9,106,91.5,8.29,9.8,Low Value/Low Interaction Users
0,107,1,1,2.21,1,134.2,101,63.1,10.6,8.2,Low Value/Low Interaction Users
0,100,1,1,3.4,3,125.2,123,75.0,11.55,12.6,Low Value/Low Interaction Users
0,63,1,1,2.78,0,214.2,61,79.8,9.06,10.3,Low Value/Low Interaction Users
0,119,1,1,3.13,1,132.0,100,69.3,8.67,11.6,Low Value/Low Interaction Users
0,98,1,1,2.97,2,110.3,71,64.7,9.12,11.0,Low Value/Low Interaction Users
0,31,1,1,2.86,1,171.8,116,78.6,12.04,10.6,Low Value/Low Interaction Users
0,129,1,1,3.08,1,211.0,99,80.8,7.76,11.4,Low Value/Low Interaction Users
0,96,1,1,2.92,2,247.6,95,93.2,12.82,10.8,Low Value/Low Interaction Users
0,77,1,1,3.05,0,204.9,84,82.5,10.05,11.3,Low Value/Low Interaction Users
0,75,1,1,2.54,3,225.5,119,79.4,9.1,9.4,Low Value/Low Interaction Users
0,108,1,1,2.35,3,170.7,88,62.5,5.5,8.7,Low Value/Low Interaction Users
0,107,1,1,2.78,1,96.3,83,59.8,8.98,10.3,Low Value/Low Interaction Users
0,93,1,1,2.89,1,237.2,85,87.9,10.66,10.7,Low Value/Low Interaction Users
0,34,1,1,2.89,2,151.5,100,75.9,12.44,10.7,Low Value/Low Interaction Users
0,73,1,1,1.7,2,173.7,117,64.0,10.2,6.3,Low Value/Low Interaction Users
0,122,1,1,1.86,2,230.1,108,82.6,14.38,6.9,Low Value/Low Interaction Users
0,91,1,1,2.46,1,216.6,101,76.6,8.66,9.1,Low Value/Low Interaction Users
0,51,1,1,2.24,0,276.7,121,87.4,10.19,8.3,Low Value/Low Interaction Users
0,84,1,1,3.46,1,153.9,102,73.6,7.04,12.8,Low Value/Low Interaction Users
0,58,1,1,1.46,1,211.9,40,74.6,13.72,5.4,Low Value/Low Interaction Users
0,67,1,1,3.62,0,174.7,86,80.2,8.03,13.4,Low Value/Low Interaction Users
0,77,1,1,2.62,2,211.1,89,81.2,11.18,9.7,Low Value/Low Interaction Users
0,53,1,1,3.46,2,131.2,63,76.6,11.37,12.8,Low Value/Low Interaction Users
0,59,1,1,2.38,1,211.9,120,77.8,10.15,8.8,Low Value/Low Interaction Users
0,142,1,1,1.73,1,230.7,101,79.3,12.84,6.4,Low Value/Low Interaction Users
0,93,1,1,3.16,0,306.2,123,100.6,9.49,11.7,Low Value/Low Interaction Users
1,68,0,1,3.83,3,125.7,92,83.3,13.8,14.2,Low Value/Low Interaction Users
0,23,1,1,2.54,1,156.6,84,66.4,8.08,9.4,Low Value/Low Interaction Users
0,164,1,1,3.56,1,238.8,100,96.6,11.5,13.2,Low Value/Low Interaction Users
0,104,1,1,3.62,2,182.1,66,86.2,10.68,13.4,Low Value/Low Interaction Users
0,150,1,1,2.38,2,139.6,72,76.8,16.64,8.8,Low Value/Low Interaction Users
0,184,1,1,2.75,0,200.3,76,83.5,12.68,10.2,Low Value/Low Interaction Users
0,61,0,1,3.16,3,128.2,119,68.6,8.59,11.7,Low Value/Low Interaction Users
0,129,1,1,1.78,1,196.6,89,66.8,9.03,6.6,Low Value/Low Interaction Users
0,121,1,1,2.03,0,245.0,95,81.3,10.85,7.5,Low Value/Low Interaction Users
0,87,1,1,2.75,2,125.0,99,69.5,11.77,10.2,Low Value/Low Interaction Users
0,58,1,1,2.27,0,178.1,111,73.7,11.84,8.4,Low Value/Low Interaction Users
1,77,0,1,3.21,0,103.2,117,70.1,11.82,11.9,Low Value/Low Interaction Users
0,127,1,1,2.43,1,154.8,69,66.3,8.86,9.0,Low Value/Low Interaction Users
0,57,1,1,3.97,1,179.2,105,94.7,14.16,14.7,Low Value/Low Interaction Users
0,138,1,1,2.62,3,155.2,139,76.2,13.42,9.7,Low Value/Low Interaction Users
0,142,1,1,2.38,1,224.4,114,74.8,7.3,8.8,Low Value/Low Interaction Users
0,139,1,1,2.24,2,231.0,85,81.4,11.12,8.3,Low Value/Low Interaction Users
0,99,1,1,2.08,3,244.1,71,79.8,10.17,7.7,Low Value/Low Interaction Users
0,48,1,1,3.56,1,141.1,109,79.6,11.24,13.2,Low Value/Low Interaction Users
0,106,1,1,3.54,0,220.1,105,92.4,11.11,13.1,Low Value/Low Interaction Users
1,170,1,1,2.94,4,199.5,119,75.4,6.75,10.9,Low Value/Low Interaction Users
1,119,0,1,3.75,1,172.1,119,86.5,11.18,13.9,Low Value/Low Interaction Users
0,148,1,1,3.05,1,241.7,84,86.5,8.29,11.3,Low Value/Low Interaction Users
0,111,1,1,1.92,1,127.1,94,61.2,11.42,7.1,Low Value/Low Interaction Users
0,114,1,1,3.11,2,137.1,88,68.1,7.79,11.5,Low Value/Low Interaction Users
0,58,1,1,3.11,2,224.1,127,90.1,11.94,11.5,Low Value/Low Interaction Users
0,103,1,1,3.32,0,164.1,111,80.2,10.96,12.3,Low Value/Low Interaction Users
0,192,1,1,2.67,2,156.2,77,71.7,10.78,9.9,Low Value/Low Interaction Users
0,74,1,1,3.7,0,234.4,113,100.0,13.3,13.7,Low Value/Low Interaction Users
