Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Segment
1,144,1,0,0.0,1,278.5,95,68.0,12.04,11.6,High Value/High Interaction Users
0,54,1,0,0.0,1,273.8,113,57.0,5.98,11.7,High Value/High Interaction Users
0,96,1,0,0.0,3,197.7,68,55.0,12.53,10.5,High Value/High Interaction Users
0,99,1,0,0.0,3,200.0,66,44.0,5.4,11.4,High Value/High Interaction Users
1,109,0,0,0.0,2,268.4,85,59.0,7.53,9.7,High Value/High Interaction Users
0,100,1,0,0.0,2,188.5,152,45.0,7.42,15.2,High Value/High Interaction Users
0,106,1,0,0.0,1,191.4,124,50.0,10.04,8.2,High Value/High Interaction Users
1,70,1,0,0.0,0,232.8,95,66.0,15.17,12.9,High Value/High Interaction Users
1,115,1,0,0.0,1,286.4,125,67.0,10.29,6.9,High Value/High Interaction Users
0,127,1,1,1.3,0,173.0,91,64.0,12.29,4.8,High Value/High Interaction Users
1,80,1,0,0.0,2,268.7,120,72.0,15.05,5.8,High Value/High Interaction Users
0,85,1,0,0.0,3,255.3,114,60.0,9.73,3.7,High Value/High Interaction Users
0,35,1,0,0.0,1,260.8,87,67.0,12.91,5.8,High Value/High Interaction Users
0,68,1,0,0.33,0,226.7,94,56.3,8.42,10.2,High Value/High Interaction Users
1,60,1,0,0.0,1,179.3,147,49.0,10.45,13.5,High Value/High Interaction Users
0,225,1,0,0.0,1,182.7,142,53.0,12.33,8.8,High Value/High Interaction Users
1,54,0,0,0.38,2,190.5,108,58.8,12.99,9.7,High Value/High Interaction Users
0,134,1,0,0.0,0,202.7,105,54.0,11.25,12.1,High Value/High Interaction Users
0,66,1,0,0.31,2,205.1,102,58.1,11.64,9.2,High Value/High Interaction Users
0,146,1,0,0.0,0,189.3,77,46.0,7.8,7.4,High Value/High Interaction Users
1,77,1,0,0.0,0,245.2,87,64.0,12.71,7.5,High Value/High Interaction Users
0,114,1,0,0.0,2,193.0,101,55.0,12.5,9.6,High Value/High Interaction Users
0,21,1,0,0.3,1,244.7,81,59.0,8.4,6.6,High Value/High Interaction Users
1,149,1,0,0.0,3,242.5,83,63.0,12.27,10.0,High Value/High Interaction Users
0,112,1,0,0.0,1,174.5,127,52.0,12.97,11.3,High Value/High Interaction Users
0,88,1,0,0.0,1,218.2,76,52.0,8.47,8.0,High Value/High Interaction Users
0,133,1,0,0.0,0,227.4,90,45.0,3.66,4.7,High Value/High Interaction Users
0,125,1,0,0.0,2,191.6,115,51.0,10.28,9.2,High Value/High Interaction Users
1,54,1,0,0.0,1,286.6,73,68.0,11.16,11.5,High Value/High Interaction Users
0,59,1,0,0.0,1,204.3,65,56.0,12.37,12.0,High Value/High Interaction Users
0,21,1,0,0.0,0,225.0,110,60.0,12.21,10.7,High Value/High Interaction Users
0,101,1,0,0.0,1,174.9,105,52.0,13.1,8.5,High Value/High Interaction Users
1,125,0,0,0.0,0,187.3,118,46.0,8.04,9.6,High Value/High Interaction Users
0,63,1,0,0.27,3,211.8,84,58.7,11.55,10.7,High Value/High Interaction Users
0,107,1,0,0.0,0,241.9,102,52.0,6.35,11.7,High Value/High Interaction Users
0,110,1,0,0.0,3,196.1,103,51.0,9.99,12.9,High Value/High Interaction Users
0,83,1,0,0.0,3,231.3,100,58.0,10.52,12.4,High Value/High Interaction Users
0,124,1,0,0.0,0,194.0,103,54.0,12.05,11.9,High Value/High Interaction Users
0,156,0,0,0.2,1,277.0,119,70.0,11.92,8.3,High Value/High Interaction Users
0,89,1,0,0.15,0,192.1,83,48.5,8.18,6.1,High Value/High Interaction Users
0,72,1,0,0.0,0,198.4,147,53.0,10.85,13.1,High Value/High Interaction Users
0,53,1,0,0.0,2,184.8,98,50.0,10.82,18.4,High Value/High Interaction Users
0,117,1,1,1.19,0,221.3,82,63.9,8.38,4.4,High Value/High Interaction Users
0,120,1,0,0.0,3,203.3,108,57.0,13.0,7.8,High Value/High Interaction Users
0,102,1,0,0.0,3,200.6,106,48.0,7.63,7.7,High Value/High Interaction Users
0,50,1,0,0.21,1,301.7,82,68.1,8.36,10.5,High Value/High Interaction Users
0,68,1,0,0.0,1,195.4,116,52.0,10.61,15.1,High Value/High Interaction Users
0,70,1,0,0.0,2,208.7,97,59.0,13.78,8.0,High Value/High Interaction Users
0,70,1,0,0.0,1,230.3,110,46.0,3.9,13.2,High Value/High Interaction Users
0,52,1,1,1.43,2,195.7,119,57.3,5.31,5.3,High Value/High Interaction Users
1,97,1,0,0.4,0,276.1,82,69.0,10.06,8.9,High Value/High Interaction Users
1,80,0,0,0.0,2,189.1,122,52.0,11.16,13.9,High Value/High Interaction Users
1,119,1,0,0.0,2,287.1,115,63.0,7.97,13.9,High Value/High Interaction Users
0,172,1,0,0.0,0,172.5,85,51.0,12.66,5.9,High Value/High Interaction Users
0,80,1,0,0.0,1,199.8,138,49.0,8.36,5.5,High Value/High Interaction Users
0,86,1,0,0.0,1,171.8,106,55.0,15.09,9.7,High Value/High Interaction Users
1,107,1,0,0.0,1,222.3,101,63.0,14.3,12.1,High Value/High Interaction Users
0,133,1,0,0.0,0,245.8,102,65.0,13.24,11.2,High Value/High Interaction Users
0,63,1,0,0.36,0,211.7,107,63.6,13.59,7.4,High Value/High Interaction Users
1,133,0,0,0.0,0,254.7,103,65.0,12.61,8.0,High Value/High Interaction Users
0,94,0,0,0.0,1,170.1,113,53.0,13.59,8.7,High Value/High Interaction Users
0,69,1,0,0.41,0,195.1,91,60.1,13.08,11.4,High Value/High Interaction Users
0,123,1,0,0.0,3,206.9,115,55.0,11.22,8.3,High Value/High Interaction Users
1,101,1,0,0.0,1,239.0,156,64.0,13.65,13.5,High Value/High Interaction Users
0,43,1,0,0.35,0,179.3,97,55.5,12.64,8.0,High Value/High Interaction Users
0,69,1,0,0.0,0,185.3,91,51.0,10.96,5.5,High Value/High Interaction Users
0,55,0,0,0.0,1,221.0,115,52.0,8.27,9.7,High Value/High Interaction Users
1,39,1,0,0.0,1,295.4,126,70.0,11.61,11.5,High Value/High Interaction Users
1,76,1,0,0.0,0,272.7,97,67.0,11.82,7.7,High Value/High Interaction Users
0,27,1,0,0.16,1,236.7,110,61.6,11.6,12.7,High Value/High Interaction Users
0,117,1,0,0.0,2,191.1,93,57.0,14.14,12.0,High Value/High Interaction Users
0,135,1,0,0.0,4,218.8,123,58.0,12.14,10.3,High Value/High Interaction Users
0,146,1,0,0.0,3,205.4,101,47.0,6.75,10.3,High Value/High Interaction Users
1,147,0,0,0.0,0,225.2,111,54.0,9.25,9.9,High Value/High Interaction Users
1,68,1,0,0.0,2,249.9,127,65.0,12.73,8.9,High Value/High Interaction Users
1,159,1,0,0.0,2,275.8,103,63.0,9.48,7.4,High Value/High Interaction Users
0,113,1,0,0.0,1,207.2,113,57.0,12.8,9.9,High Value/High Interaction Users
0,132,1,0,0.0,1,206.2,100,53.0,10.56,10.2,High Value/High Interaction Users
0,85,1,0,0.0,1,210.3,66,53.0,9.79,11.2,High Value/High Interaction Users
0,61,1,0,0.0,2,197.7,118,47.0,7.61,7.0,High Value/High Interaction Users
0,118,1,0,0.0,4,188.8,60,51.0,10.87,8.2,High Value/High Interaction Users
0,65,1,0,0.28,2,192.0,89,47.8,6.98,5.5,High Value/High Interaction Users
0,172,1,0,0.0,1,211.7,100,53.0,9.94,6.5,High Value/High Interaction Users
0,177,1,0,0.0,1,189.5,99,48.0,8.82,14.2,High Value/High Interaction Users
0,67,1,0,0.35,1,215.5,102,56.5,9.54,8.6,High Value/High Interaction Users
0,71,1,0,0.23,4,258.4,132,57.3,6.34,9.7,High Value/High Interaction Users
0,134,1,0,0.0,1,242.4,126,55.0,7.65,11.8,High Value/High Interaction Users
0,84,1,0,0.26,2,190.2,102,52.6,9.89,9.8,High Value/High Interaction Users
0,81,0,0,0.0,1,250.6,85,59.0,9.4,7.8,High Value/High Interaction Users
1,119,1,0,0.0,1,260.1,101,67.0,12.83,10.0,High Value/High Interaction Users
1,105,1,0,0.0,0,281.3,124,74.0,15.08,8.7,High Value/High Interaction Users
0,145,1,0,0.0,1,199.2,124,45.0,6.3,7.6,High Value/High Interaction Users
0,42,1,0,0.0,2,184.5,98,49.0,10.03,8.8,High Value/High Interaction Users
0,107,1,0,0.0,1,230.4,65,62.0,12.87,8.5,High Value/High Interaction Users
0,48,1,0,0.0,1,198.2,73,51.0,10.14,5.1,High Value/High Interaction Users
0,76,1,0,0.0,0,186.1,96,50.0,10.58,8.0,High Value/High Interaction Users
0,124,1,0,0.0,1,188.5,77,48.0,9.1,6.1,High Value/High Interaction Users
0,137,1,0,0.0,0,208.8,120,55.0,11.27,11.1,High Value/High Interaction Users
1,71,1,0,0.0,0,238.0,82,65.0,13.93,11.8,High Value/High Interaction Users
0,139,1,0,0.0,0,211.1,103,54.0,10.35,5.6,High Value/High Interaction Users
0,147,1,0,0.33,1,212.8,79,57.3,10.21,10.2,High Value/High Interaction Users
1,139,1,0,0.0,1,236.6,109,55.0,8.5,11.1,High Value/High Interaction Users
1,49,0,0,0.26,2,237.8,92,61.6,10.45,15.6,High Value/High Interaction Users
1,106,0,0,0.0,3,204.0,84,49.0,8.43,13.3,High Value/High Interaction Users
0,60,1,0,0.0,1,221.1,106,53.0,8.93,7.4,High Value/High Interaction Users
1,112,1,0,0.0,3,272.5,119,66.0,11.31,16.4,High Value/High Interaction Users
0,81,1,0,0.28,2,220.8,77,53.8,7.43,7.6,High Value/High Interaction Users
0,86,1,0,0.35,0,216.3,96,63.5,13.32,4.5,High Value/High Interaction Users
0,89,1,0,0.0,1,179.7,128,57.0,14.99,7.6,High Value/High Interaction Users
0,93,1,0,0.0,3,266.0,120,57.0,6.51,13.1,High Value/High Interaction Users
1,73,1,0,0.0,1,286.4,109,64.0,8.91,10.7,High Value/High Interaction Users
0,33,0,0,0.0,1,190.6,100,47.0,8.09,13.0,High Value/High Interaction Users
0,102,1,0,0.0,3,242.2,88,61.0,11.66,6.2,High Value/High Interaction Users
0,86,1,0,0.0,3,194.2,98,50.0,9.69,9.3,High Value/High Interaction Users
0,92,1,0,0.25,2,196.5,82,52.5,9.5,10.8,High Value/High Interaction Users
0,64,1,0,0.0,0,261.9,113,58.0,7.41,13.8,High Value/High Interaction Users
0,80,1,0,0.23,3,202.4,118,59.3,13.01,9.2,High Value/High Interaction Users
0,108,1,0,0.0,2,240.2,78,61.0,11.52,5.2,High Value/High Interaction Users
0,87,1,0,0.0,1,205.2,106,44.0,4.98,13.4,High Value/High Interaction Users
1,93,1,0,0.29,1,328.1,106,71.9,7.59,8.7,High Value/High Interaction Users
1,162,1,0,0.33,2,217.6,87,64.3,13.95,10.4,High Value/High Interaction Users
0,81,1,0,0.0,3,203.5,89,60.0,14.48,8.7,High Value/High Interaction Users
0,132,1,0,0.0,3,240.1,115,57.0,9.02,8.0,High Value/High Interaction Users
1,136,1,0,0.45,1,269.8,106,70.5,11.44,10.1,High Value/High Interaction Users
0,56,1,0,0.0,4,222.7,133,62.0,13.85,13.6,High Value/High Interaction Users
0,103,1,0,0.0,3,206.5,125,51.0,9.01,12.2,High Value/High Interaction Users
0,121,1,0,0.32,1,213.2,79,50.2,6.04,7.5,High Value/High Interaction Users
0,55,0,0,0.0,1,269.6,121,61.0,8.59,8.2,High Value/High Interaction Users
0,104,1,0,0.0,0,263.4,101,65.0,11.78,13.0,High Value/High Interaction Users
0,82,1,0,0.0,1,197.7,101,45.0,6.38,13.5,High Value/High Interaction Users
0,97,1,0,0.0,0,215.3,58,58.0,12.12,12.1,High Value/High Interaction Users
1,94,1,0,0.28,3,269.2,104,65.8,9.69,8.9,High Value/High Interaction Users
0,113,1,0,0.0,1,186.0,55,52.0,11.87,12.2,High Value/High Interaction Users
1,53,1,0,0.31,0,261.2,119,69.1,12.54,9.8,High Value/High Interaction Users
0,75,1,0,0.0,1,190.5,91,48.0,8.92,13.1,High Value/High Interaction Users
0,132,1,0,0.0,2,181.1,121,58.0,15.72,4.2,High Value/High Interaction Users
1,95,0,0,0.0,4,228.9,134,61.0,12.79,10.1,High Value/High Interaction Users
0,145,1,0,0.0,0,241.7,137,53.0,6.79,13.1,High Value/High Interaction Users
0,122,1,0,0.0,2,234.1,101,57.0,10.01,13.1,High Value/High Interaction Users
0,109,1,0,0.0,0,200.1,72,60.0,15.05,11.9,High Value/High Interaction Users
0,48,1,0,0.0,2,210.8,84,52.0,9.48,16.4,High Value/High Interaction Users
0,33,1,0,0.0,2,182.5,65,51.0,11.61,7.5,High Value/High Interaction Users
0,68,1,0,0.0,2,219.6,97,50.0,7.06,10.8,High Value/High Interaction Users
0,106,1,0,0.0,0,193.6,66,54.0,11.91,12.9,High Value/High Interaction Users
0,141,1,0,0.0,0,192.4,111,47.0,7.85,11.0,High Value/High Interaction Users
0,98,1,0,0.33,0,236.2,122,60.3,9.47,13.3,High Value/High Interaction Users
1,71,1,0,0.0,3,290.4,108,71.0,12.7,10.1,High Value/High Interaction Users
0,111,1,0,0.0,2,246.5,108,61.0,10.82,12.7,High Value/High Interaction Users
1,74,1,0,0.32,2,298.1,112,71.2,10.07,9.7,High Value/High Interaction Users
0,40,1,0,0.28,0,242.5,82,64.8,11.65,9.6,High Value/High Interaction Users
1,123,1,0,0.0,2,236.2,135,64.0,13.7,10.1,High Value/High Interaction Users
1,60,1,0,0.0,2,289.8,101,71.0,12.78,11.7,High Value/High Interaction Users
0,123,1,0,0.0,3,260.9,85,59.0,8.43,13.3,High Value/High Interaction Users
1,138,0,0,0.0,0,196.2,129,49.0,8.83,15.2,High Value/High Interaction Users
0,29,1,0,0.0,1,195.6,71,44.0,6.32,14.2,High Value/High Interaction Users
0,111,1,0,0.0,4,222.2,96,52.0,8.13,11.9,High Value/High Interaction Users
1,111,1,0,0.0,0,249.8,109,64.0,12.12,11.6,High Value/High Interaction Users
0,94,1,0,0.0,1,245.0,112,57.0,9.02,9.7,High Value/High Interaction Users
0,46,1,0,0.0,3,196.7,85,51.0,10.3,11.2,High Value/High Interaction Users
0,93,1,0,0.24,1,239.8,70,65.4,12.59,10.9,High Value/High Interaction Users
0,94,1,0,0.0,1,206.1,49,55.0,11.23,13.0,High Value/High Interaction Users
0,43,1,0,0.0,1,199.9,108,59.0,14.42,11.3,High Value/High Interaction Users
0,130,1,0,0.28,0,213.1,105,56.8,10.31,8.9,High Value/High Interaction Users
1,92,0,0,0.0,3,252.3,120,61.0,10.35,12.0,High Value/High Interaction Users
0,48,1,0,0.0,4,197.7,64,46.0,6.84,13.2,High Value/High Interaction Users
0,105,1,0,0.33,1,193.7,108,52.3,9.16,10.8,High Value/High Interaction Users
0,89,0,0,0.0,0,206.9,134,50.0,8.39,10.9,High Value/High Interaction Users
1,126,1,0,0.0,3,249.8,96,65.0,13.1,12.7,High Value/High Interaction Users
1,212,1,0,0.23,2,226.0,127,67.3,15.23,12.6,High Value/High Interaction Users
0,126,0,0,0.0,2,197.6,126,55.0,12.33,12.5,High Value/High Interaction Users
1,172,1,0,0.0,2,270.0,102,68.0,12.83,12.0,High Value/High Interaction Users
0,75,1,0,0.0,3,224.7,116,55.0,9.6,11.3,High Value/High Interaction Users
0,143,1,0,0.0,2,194.3,99,44.0,6.18,10.2,High Value/High Interaction Users
0,132,1,0,0.0,1,190.1,105,48.0,9.11,13.0,High Value/High Interaction Users
0,99,1,0,0.0,0,182.6,83,45.0,7.73,12.1,High Value/High Interaction Users
0,119,1,0,0.0,1,231.5,82,63.0,13.35,7.4,High Value/High Interaction Users
1,115,0,0,0.0,3,251.3,69,65.0,12.63,9.9,High Value/High Interaction Users
0,166,1,0,0.26,2,197.9,89,57.6,12.55,11.2,High Value/High Interaction Users
0,173,1,0,0.0,1,191.4,114,47.0,8.43,10.3,High Value/High Interaction Users
0,70,1,0,0.31,0,177.4,125,53.1,11.31,10.9,High Value/High Interaction Users
0,41,1,0,0.31,1,182.1,89,52.1,10.58,6.8,High Value/High Interaction Users
0,132,1,0,0.0,0,222.4,85,52.0,8.27,11.2,High Value/High Interaction Users
0,109,1,0,0.36,2,193.6,58,49.6,7.44,13.1,High Value/High Interaction Users
0,126,1,0,0.0,1,190.9,143,46.0,7.49,13.0,High Value/High Interaction Users
1,41,1,0,0.0,3,232.1,74,68.0,16.36,10.9,High Value/High Interaction Users
0,123,1,0,0.26,2,257.9,92,64.6,10.58,9.4,High Value/High Interaction Users
0,133,1,0,0.0,2,216.2,67,56.0,11.11,3.1,High Value/High Interaction Users
0,127,1,0,0.0,0,261.7,105,60.0,9.09,3.3,High Value/High Interaction Users
0,110,1,0,0.0,2,241.2,105,56.0,8.72,8.5,High Value/High Interaction Users
0,67,1,0,0.0,1,176.2,120,51.0,11.8,10.6,High Value/High Interaction Users
1,71,1,0,0.0,0,278.9,110,64.0,9.51,11.7,High Value/High Interaction Users
0,8,1,1,1.3,1,242.9,67,69.0,8.55,4.8,High Value/High Interaction Users
1,98,1,0,0.2,0,217.2,121,65.0,15.17,12.4,High Value/High Interaction Users
0,90,1,0,0.0,1,175.9,111,55.0,14.26,13.0,High Value/High Interaction Users
1,13,1,0,0.0,0,303.2,133,67.0,8.53,11.5,High Value/High Interaction Users
0,58,1,0,0.0,2,238.9,107,57.0,9.36,11.8,High Value/High Interaction Users
0,87,1,0,0.0,3,177.2,72,52.0,12.45,8.6,High Value/High Interaction Users
0,120,1,0,0.0,2,184.5,103,50.0,10.45,10.2,High Value/High Interaction Users
0,134,1,0,0.35,6,204.7,108,50.5,7.16,11.0,High Value/High Interaction Users
0,41,1,0,0.0,2,237.8,92,60.0,11.18,10.2,High Value/High Interaction Users
0,80,1,0,0.24,2,203.7,92,56.4,10.82,7.6,High Value/High Interaction Users
0,109,0,0,0.25,2,209.1,141,55.5,10.25,7.8,High Value/High Interaction Users
0,127,1,0,0.32,2,224.3,112,57.2,9.29,10.0,High Value/High Interaction Users
0,128,1,0,0.0,2,268.1,95,56.0,6.03,14.4,High Value/High Interaction Users
1,61,1,0,0.0,1,267.1,104,61.0,9.02,17.3,High Value/High Interaction Users
0,22,1,0,0.0,2,181.8,108,48.0,9.93,9.3,High Value/High Interaction Users
0,192,1,0,0.34,2,185.0,88,54.4,11.25,11.4,High Value/High Interaction Users
0,148,1,0,0.0,1,239.3,84,58.0,9.79,10.9,High Value/High Interaction Users
0,80,1,0,0.0,0,194.8,116,51.0,10.5,12.8,High Value/High Interaction Users
0,75,1,0,0.26,1,209.4,133,56.6,10.58,7.2,High Value/High Interaction Users
0,80,1,0,0.0,1,197.6,83,48.0,8.23,6.4,High Value/High Interaction Users
0,97,1,1,1.81,1,202.3,97,59.1,3.46,6.7,High Value/High Interaction Users
0,94,1,0,0.0,1,207.0,109,50.0,8.37,2.6,High Value/High Interaction Users
1,80,0,0,0.0,1,276.5,122,64.0,9.78,7.2,High Value/High Interaction Users
0,100,1,0,0.33,4,210.9,85,67.3,16.47,9.4,High Value/High Interaction Users
0,18,1,0,0.27,3,197.0,97,53.7,10.19,8.7,High Value/High Interaction Users
1,29,1,0,0.0,2,313.2,103,72.0,10.82,12.8,High Value/High Interaction Users
0,146,1,0,0.0,3,195.9,86,53.0,11.43,12.2,High Value/High Interaction Users
0,105,0,0,0.0,0,228.4,100,52.0,7.26,7.7,High Value/High Interaction Users
0,68,1,0,0.28,1,178.7,61,54.8,12.62,8.4,High Value/High Interaction Users
1,98,1,0,0.38,5,227.1,116,52.8,6.03,4.7,High Value/High Interaction Users
0,37,1,0,0.0,3,271.7,112,60.0,7.76,6.6,High Value/High Interaction Users
0,34,1,0,0.31,0,193.7,74,47.1,6.35,8.8,High Value/High Interaction Users
1,113,1,0,0.0,3,245.3,108,64.0,13.0,10.7,High Value/High Interaction Users
0,69,1,0,0.0,0,196.1,87,54.0,11.84,11.9,High Value/High Interaction Users
0,59,1,0,0.0,0,189.7,100,43.0,5.8,7.4,High Value/High Interaction Users
0,109,1,0,0.0,1,175.6,80,51.0,11.9,10.2,High Value/High Interaction Users
0,99,1,0,0.0,1,254.4,120,57.0,7.97,6.0,High Value/High Interaction Users
0,71,1,0,0.0,1,207.0,112,50.0,8.69,12.1,High Value/High Interaction Users
0,160,1,0,0.0,3,256.0,111,60.0,9.37,11.5,High Value/High Interaction Users
0,106,1,0,0.0,3,212.9,110,53.0,9.35,6.3,High Value/High Interaction Users
0,106,1,0,0.0,0,194.8,133,52.0,10.67,11.5,High Value/High Interaction Users
1,110,1,0,0.0,2,271.1,108,67.0,11.85,9.8,High Value/High Interaction Users
0,124,1,0,0.0,0,253.5,104,54.0,5.9,14.0,High Value/High Interaction Users
0,139,1,0,0.0,4,181.6,119,60.0,16.79,8.3,High Value/High Interaction Users
0,61,1,0,0.0,2,188.9,105,46.0,7.68,10.2,High Value/High Interaction Users
0,95,1,0,0.0,1,183.4,98,56.0,14.07,8.2,High Value/High Interaction Users
0,98,1,0,0.0,0,288.1,101,61.0,6.9,0.0,High Value/High Interaction Users
0,22,1,0,0.0,0,207.7,116,54.0,10.53,9.6,High Value/High Interaction Users
1,102,1,0,0.0,2,273.2,85,65.0,10.56,13.1,High Value/High Interaction Users
0,118,1,0,0.0,2,224.6,94,58.0,11.3,12.5,High Value/High Interaction Users
1,105,1,0,0.0,2,273.8,97,72.0,14.49,5.8,High Value/High Interaction Users
0,68,1,0,0.0,2,222.1,107,55.0,9.97,9.4,High Value/High Interaction Users
0,101,1,0,0.25,3,217.7,118,59.5,11.59,0.0,High Value/High Interaction Users
0,74,1,0,0.0,3,262.3,114,62.0,9.95,6.6,High Value/High Interaction Users
0,90,1,0,0.0,1,246.4,83,56.0,8.02,7.6,High Value/High Interaction Users
0,100,1,0,0.0,1,191.9,95,50.0,10.05,18.2,High Value/High Interaction Users
0,114,1,0,0.0,2,187.8,109,46.0,7.73,10.1,High Value/High Interaction Users
0,83,1,0,0.24,0,259.7,106,60.4,7.64,10.2,High Value/High Interaction Users
0,157,0,0,0.0,0,180.4,123,48.0,9.7,8.4,High Value/High Interaction Users
1,42,1,0,0.0,1,303.9,106,72.0,11.61,5.8,High Value/High Interaction Users
0,112,1,0,0.0,3,206.2,122,50.0,8.23,12.6,High Value/High Interaction Users
1,53,1,0,0.0,9,228.6,117,51.0,6.64,10.1,High Value/High Interaction Users
0,40,0,0,0.23,0,220.8,100,63.3,13.29,6.4,High Value/High Interaction Users
0,132,1,0,0.0,0,214.6,78,58.0,12.59,13.9,High Value/High Interaction Users
1,120,0,0,0.0,2,202.0,123,51.0,9.22,7.4,High Value/High Interaction Users
1,161,1,0,0.0,1,297.9,141,71.0,11.91,8.9,High Value/High Interaction Users
1,130,1,0,0.24,0,212.8,102,55.4,9.49,10.6,High Value/High Interaction Users
0,57,1,0,0.31,3,189.3,157,51.1,8.75,11.2,High Value/High Interaction Users
0,128,1,0,0.0,4,199.3,86,51.0,9.74,14.3,High Value/High Interaction Users
0,127,0,0,0.32,2,247.5,99,55.2,5.43,10.6,High Value/High Interaction Users
1,107,1,0,0.0,1,294.9,71,67.0,9.64,13.2,High Value/High Interaction Users
1,126,0,0,0.0,1,239.7,87,65.0,14.09,11.4,High Value/High Interaction Users
0,56,1,0,0.33,1,210.4,80,54.3,8.83,15.5,High Value/High Interaction Users
0,68,1,0,0.34,1,232.4,76,56.4,7.67,10.5,High Value/High Interaction Users
1,89,1,0,0.0,1,326.3,112,70.0,8.26,7.5,High Value/High Interaction Users
0,59,1,0,0.0,0,195.0,58,51.0,9.93,14.8,High Value/High Interaction Users
0,115,1,0,0.26,0,210.6,120,51.6,7.66,11.0,High Value/High Interaction Users
1,37,1,0,0.0,2,239.9,120,64.0,13.08,8.9,High Value/High Interaction Users
1,132,1,0,0.0,4,197.8,66,46.0,6.7,10.9,High Value/High Interaction Users
0,80,1,0,0.0,2,220.0,114,56.0,10.39,12.1,High Value/High Interaction Users
0,63,1,0,0.0,1,207.6,96,55.0,11.45,13.3,High Value/High Interaction Users
0,92,1,0,0.33,2,197.2,113,58.3,12.12,11.0,High Value/High Interaction Users
0,118,1,0,0.43,0,205.2,115,55.3,9.24,7.0,High Value/High Interaction Users
0,82,1,1,1.27,3,232.6,121,65.7,7.66,4.7,High Value/High Interaction Users
0,131,1,0,0.31,1,197.0,79,54.1,10.05,11.6,High Value/High Interaction Users
0,19,1,0,0.31,1,201.5,123,49.1,6.46,12.9,High Value/High Interaction Users
0,138,1,0,0.0,3,251.0,119,51.0,4.56,13.8,High Value/High Interaction Users
0,119,1,0,0.0,3,230.4,117,59.0,11.25,7.6,High Value/High Interaction Users
1,182,1,0,0.0,2,279.5,118,65.0,10.16,10.7,High Value/High Interaction Users
0,142,1,0,0.2,4,232.5,74,57.0,9.09,10.4,High Value/High Interaction Users
0,105,1,0,0.4,4,211.1,99,55.0,8.84,14.7,High Value/High Interaction Users
0,78,1,0,0.0,0,220.0,95,53.0,9.0,11.5,High Value/High Interaction Users
0,189,1,0,0.25,3,227.8,124,56.5,8.48,5.6,High Value/High Interaction Users
0,96,1,0,0.0,1,173.9,111,54.0,14.37,9.1,High Value/High Interaction Users
0,80,1,0,0.24,1,197.5,114,54.4,10.35,11.3,High Value/High Interaction Users
0,157,1,0,0.0,2,240.2,67,54.0,7.65,10.2,High Value/High Interaction Users
0,94,1,0,0.0,0,181.3,135,47.0,9.12,6.7,High Value/High Interaction Users
0,109,1,0,0.0,1,175.4,125,52.0,12.54,9.8,High Value/High Interaction Users
0,73,1,0,0.0,0,203.3,45,47.0,7.1,8.5,High Value/High Interaction Users
0,120,1,0,0.0,1,252.1,110,63.0,11.31,13.8,High Value/High Interaction Users
0,115,1,0,0.0,2,178.7,114,54.0,13.55,16.4,High Value/High Interaction Users
0,168,1,0,0.37,2,183.2,131,50.7,8.96,9.9,High Value/High Interaction Users
0,138,1,0,0.18,1,230.1,107,59.8,10.6,13.2,High Value/High Interaction Users
0,118,1,0,0.0,2,189.3,119,53.0,11.68,10.0,High Value/High Interaction Users
0,44,1,0,0.35,0,204.6,117,56.5,10.26,10.7,High Value/High Interaction Users
0,151,0,0,0.26,0,198.7,70,54.6,10.48,12.4,High Value/High Interaction Users
0,137,1,0,0.0,1,215.9,76,50.0,7.27,12.1,High Value/High Interaction Users
0,106,1,0,0.0,1,235.2,121,59.0,11.03,11.8,High Value/High Interaction Users
0,95,1,0,0.13,0,174.0,57,55.3,14.06,9.7,High Value/High Interaction Users
0,127,1,0,0.27,2,218.6,93,52.7,7.5,9.2,High Value/High Interaction Users
0,82,1,0,0.38,2,265.2,122,64.8,8.94,10.7,High Value/High Interaction Users
0,174,1,0,0.21,2,190.3,98,56.1,12.64,7.2,High Value/High Interaction Users
1,92,1,0,0.0,2,184.7,60,54.0,13.1,12.3,High Value/High Interaction Users
1,119,1,0,0.0,0,294.2,100,70.0,11.63,9.0,High Value/High Interaction Users
0,122,1,0,0.0,3,215.6,86,51.0,8.39,6.4,High Value/High Interaction Users
1,19,1,0,0.0,1,259.4,116,68.0,13.49,9.5,High Value/High Interaction Users
0,87,1,0,0.43,1,185.8,119,52.3,9.62,6.6,High Value/High Interaction Users
0,49,1,0,0.15,1,236.6,91,60.5,11.05,8.9,High Value/High Interaction Users
0,67,1,0,0.34,6,260.4,107,65.4,10.41,10.0,High Value/High Interaction Users
0,190,1,0,0.17,2,182.2,101,51.7,10.62,9.3,High Value/High Interaction Users
0,120,1,0,0.21,0,185.7,133,54.1,11.76,16.9,High Value/High Interaction Users
0,61,1,0,0.0,1,197.3,67,57.0,13.23,9.0,High Value/High Interaction Users
0,110,1,0,0.33,1,208.0,69,47.3,4.76,8.0,High Value/High Interaction Users
1,58,1,0,0.0,2,247.2,116,68.0,15.19,9.3,High Value/High Interaction Users
0,102,0,0,0.0,3,224.2,81,59.0,12.17,12.0,High Value/High Interaction Users
